2623010800|부산광역시|부산진구|부암동|262303129011|동평로|0|173|0|47141|2623010800103180000000001|협성휴포레 시티즌파크|주택|||0|1|1|0|202동|||0|1140920.405679|1686770.404203|1140962.180888|1686764.22771|Busan|Busanjin-gu|Buam-dong|Dongpyeong-ro|1|34
2623010800|부산광역시|부산진구|부암동|262303129011|동평로|0|173|0|47141|2623010800103180000000002|협성휴포레 시티즌파크|주택|||2|0|1|0||||0|1140931.259905|1686826.072954|1140962.180888|1686764.22771|Busan|Busanjin-gu|Buam-dong|Dongpyeong-ro|1|34
2623010800|부산광역시|부산진구|부암동|262303129011|동평로|0|173|0|47141|2623010800103180000000003|협성휴포레 시티즌파크|주택|||1|4|1|0||||0|1140936.128354|1686893.290202|1140962.180888|1686764.22771|Busan|Busanjin-gu|Buam-dong|Dongpyeong-ro|1|34
2623010800|부산광역시|부산진구|부암동|262303129011|동평로|0|173|0|47141|2623010800103180000000004|협성휴포레 시티즌파크|주택|||30|4|1|0||||0|1140984.754946|1686823.351195|1140962.180888|1686764.22771|Busan|Busanjin-gu|Buam-dong|Dongpyeong-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303006020|엄광로|0|176|0|47340|2623011000200220000043060|동의대학교|교육및복지시설|2623071000|가야제1동|0|0|0|0||||1|1139866.653636|1683950.829704|1139767.596234|1684458.460405|Busan|Busanjin-gu|Gaya-dong|Eomgwang-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303129001|가야공원로|0|83|33|47390|2623011000104710003000001|서가네오리|근린생활시설|||3|0|0|0||||0|1139244.18447|1684362.641261|1139274.114667|1684357.007493|Busan|Busanjin-gu|Gaya-dong|Gayagongwon-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303129001|가야공원로|0|83|33|47390|2623011000104710003000002|서가네오리|근린생활시설|||1|0|0|0||||0|1139269.9234|1684363.393955|1139274.114667|1684357.007493|Busan|Busanjin-gu|Gaya-dong|Gayagongwon-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303129001|가야공원로|0|83|33|47390|2623011000104710003000003|서가네오리|근린생활시설|||3|0|0|0||||0|1139248.223493|1684367.732666|1139274.114667|1684357.007493|Busan|Busanjin-gu|Gaya-dong|Gayagongwon-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303129001|가야공원로|0|83|33|47390|2623011000104710003000004|서가네오리|근린생활시설|||1|0|0|0||||0|1139260.432239|1684384.248538|1139274.114667|1684357.007493|Busan|Busanjin-gu|Gaya-dong|Gayagongwon-ro|1|34
2623011000|부산광역시|부산진구|가야동|262303129001|가야공원로|0|83|33|47390|2623011000104710003000005|서가네오리|근린생활시설|||1|0|0|0||||0|1139252.963841|1684373.234385|1139274.114667|1684357.007493|Busan|Busanjin-gu|Gaya-dong|Gayagongwon-ro|1|34
2623011000|부산광역시|부산진구|가야동|262304187572|엄광로204번길|0|45|0|47338|2623011000104080000052970|가야여자중학교(기계실B)|주택|||1|0|0|0||||0|1140071.000302|1684740.58124|1140070.043727|1684738.437873|Busan|Busanjin-gu|Gaya-dong|Eomgwang-ro 204beon-gil|1|34
2626010100|부산광역시|동래구|명장동|262604190284|시실로163번길|0|13|0|47758|2626010100105140014023852|다인빌|주택|2626076200|명장제2동|1|0|2|0||||1|1145464.941717|1691646.834471|1145464.402412|1691644.902472|Busan|Dongnae-gu|Myeongjang-dong|Sisil-ro 163beon-gil|1|34
2635010400|부산광역시|해운대구|재송동|263504199164|재반로152번길|0|8|24|48053|2635010400111450026005239||근린생활시설|2635066000|재송제2동|4|1|0|0||||1|1148293.491349|1689585.939826|1148296.028789|1689591.065493|Busan|Haeundae-gu|Jaesong-dong|Jaeban-ro 152beon-gil|1|34
4113310900|경기도|성남시 중원구|하대원동|411332179001|둔촌대로|0|126|0|13385|4113310900101030001000814||근린생활시설|||0|0|0|0||||0|967518.983502|1936675.327942|967515.5038|1936682.546573|Gyeonggi-do|Jungwon-gu, Seongnam-si|Hadaewon-dong|Dunchon-daero|1|34
4113310900|경기도|성남시 중원구|하대원동|411332179001|둔촌대로|0|138|0|13385|4113310900101040003026568||근린생활시설|4113366000|하대원동|0|0|0|0||||1|967634.190997|1936680.09818|967639.023273|1936685.905896|Gyeonggi-do|Jungwon-gu, Seongnam-si|Hadaewon-dong|Dunchon-daero|1|34
4113310900|경기도|성남시 중원구|하대원동|411332179001|둔촌대로|0|138|0|13385|4113310900101040003026569||근린생활시설|4113366000|하대원동|0|0|0|0||||1|967633.706144|1936668.897124|967639.023273|1936685.905896|Gyeonggi-do|Jungwon-gu, Seongnam-si|Hadaewon-dong|Dunchon-daero|1|34
4783031000|경상북도|고령군|덕곡면|478304760006|가륜장길|0|1|0|40126|4783031031102260004023310||공장/창고시설|4783031000|덕곡면|1|0|0|0||||1|1064336.442433|1755450.636942|1064338.199244|1755437.457351|Gyeongsangbuk-do|Goryeong-gun|Deokgok-myeon|Garyunjang-gil|0|34
4817012500|경상남도|진주시|신안동|481703332066|평거로|0|176|0|52673|4817012500103500004210810|남강빌|주택|4817071000|평거동|3|0|0|0||||1|1051660.958114|1687811.961625|1051657.779055|1687809.943373|Gyeongsangnam-do|Jinju-si|Sinan-dong|Pyeonggeo-ro|1|34
4817032000|경상남도|진주시|정촌면|481704796345|대축길237번길|0|13|11|52845|4817032021116700001000001||주택|||1|0|0|0||||0|1054185.394715|1682519.329791|1054188.131589|1682514.814898|Gyeongsangnam-do|Jinju-si|Jeongchon-myeon|Daechuk-gil 237beon-gil|0|34
4822011300|경상남도|통영시|인평동|482204799441|천대국치길|0|346|0|53063|4822011300106450002013507||주택|4822051000|도천동|2|0|0|0||||1|1081353.529036|1649802.594895|1081350.401592|1649800.069051|Gyeongsangnam-do|Tongyeong-si|Inpyeong-dong|Cheondaegukchi-gil|1|34
4822011300|경상남도|통영시|인평동|482204799441|천대국치길|0|346|1|53063|4822011300106500000023823||주택|4822051000|도천동|1|0|0|0||||1|1081343.21203|1649809.286572|1081343.904266|1649803.968206|Gyeongsangnam-do|Tongyeong-si|Inpyeong-dong|Cheondaegukchi-gil|1|34
4824010400|경상남도|사천시|동금동|482403334048|한내로|0|16|24|52558|4824010400101400005001333||주택|||5|0|2|0||||0|1052674.070302|1660124.456708|1052669.546825|1660120.276656|Gyeongsangnam-do|Sacheon-si|Donggeum-dong|Hannae-ro|1|34
4824010400|경상남도|사천시|동금동|482403334048|한내로|0|16|24|52558|4824010400101400005001334||주택|||5|0|2|0||||0|1052681.318049|1660138.045481|1052669.546825|1660120.276656|Gyeongsangnam-do|Sacheon-si|Donggeum-dong|Hannae-ro|1|34
4824032000|경상남도|사천시|사남면|482404802564|유천안길|0|23|0|52526|4824032024102200000062992||근린생활시설|||1|0|0|0||||0|1051873.233926|1675852.718167|1051877.164405|1675851.086215|Gyeongsangnam-do|Sacheon-si|Sanam-myeon|Yucheonan-gil|0|34
4824036000|경상남도|사천시|곤명면|482404802477|양월길|0|223|8|52501|4824036034104870000000003||주택|4824036000|곤명면|1|0|0|0||||1|1040636.116805|1682828.871683|1040640.685469|1682829.229113|Gyeongsangnam-do|Sacheon-si|Gonmyeong-myeon|Yangwol-gil|0|34
